"Country.Name","Income.Group","Region","Time","Time.Code","Agriculture..forestry..and.fishing..value.added....of.GDP...NV.AGR.TOTL.ZS.","Access.to.clean.fuels.and.technologies.for.cooking....of.population...EG.CFT.ACCS.ZS.","Access.to.electricity....of.population...EG.ELC.ACCS.ZS.","Account.ownership.at.a.financial.institution.or.with.a.mobile.money.service.provider....of.population.ages.15....FX.OWN.TOTL.ZS.","Adequacy.of.social.insurance.programs....of.total.welfare.of.beneficiary.households...per_si_allsi.adq_pop_tot.","Adequacy.of.social.protection.and.labor.programs....of.total.welfare.of.beneficiary.households...per_allsp.adq_pop_tot.","Adequacy.of.social.safety.net.programs....of.total.welfare.of.beneficiary.households...per_sa_allsa.adq_pop_tot.","Adequacy.of.unemployment.benefits.and.ALMP....of.total.welfare.of.beneficiary.households...per_lm_alllm.adq_pop_tot.","Adjusted.net.national.income..current.US....NY.ADJ.NNTY.CD.","Adjusted.net.national.income..annual...growth...NY.ADJ.NNTY.KD.ZG.","Adjusted.net.national.income.per.capita..current.US....NY.ADJ.NNTY.PC.CD.","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19...SP.ADO.TFRT.","Adolescents.out.of.school....of.lower.secondary.school.age...SE.SEC.UNER.LO.ZS.","Age.dependency.ratio....of.working.age.population...SP.POP.DPND.","Agricultural.land..sq..km...AG.LND.AGRI.K2.","Air.transport..passengers.carried..IS.AIR.PSGR.","Air.transport..freight..million.ton.km...IS.AIR.GOOD.MT.K1.","Arable.land..hectares.per.person...AG.LND.ARBL.HA.PC.","Tax.revenue....of.GDP...GC.TAX.TOTL.GD.ZS.","GDP..current.US....NY.GDP.MKTP.CD.","GDP.per.capita..current.US....NY.GDP.PCAP.CD.","Women.Business.and.the.Law.Index.Score..scale.1.100...SG.LAW.INDX.","Time.required.to.start.a.business..days...IC.REG.DURS.","Domestic.general.government.health.expenditure.per.capita..current.US....SH.XPD.GHED.PC.CD.","Domestic.private.health.expenditure.per.capita..current.US....SH.XPD.PVTD.PC.CD.","External.health.expenditure.per.capita..current.US....SH.XPD.EHEX.PC.CD.","Women.making.their.own.informed.decisions.regarding.sexual.relations..contraceptive.use.and.reproductive.health.care.....of.women.age.15.49...SG.DMK.SRCR.FN.ZS.","Women.participating.in.the.three.decisions..own.health.care..major.household.purchases..and.visiting.family.....of.women.age.15.49...SG.DMK.ALLD.FN.ZS.","CO2.emissions..metric.tons.per.capita...EN.ATM.CO2E.PC.","CO2.emissions..kt...EN.ATM.CO2E.KT.","CO2.emissions.from.liquid.fuel.consumption..kt...EN.ATM.CO2E.LF.KT.","CO2.emissions.from.gaseous.fuel.consumption..kt...EN.ATM.CO2E.GF.KT.","CO2.emissions.from.solid.fuel.consumption..kt...EN.ATM.CO2E.SF.KT.","Methane.emissions..kt.of.CO2.equivalent...EN.ATM.METH.KT.CE.","Adjusted.savings..carbon.dioxide.damage..current.US....NY.ADJ.DCO2.CD.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent...EN.ATM.GHGT.KT.CE.","Nitrous.oxide.emissions..thousand.metric.tons.of.CO2.equivalent...EN.ATM.NOXE.KT.CE.","Individuals.using.the.Internet....of.population...IT.NET.USER.ZS.","Lending.interest.rate......FR.INR.LEND.","International.tourism..number.of.arrivals..ST.INT.ARVL.","International.tourism..number.of.departures..ST.INT.DPRT.","Customs.and.other.import.duties....of.tax.revenue...GC.TAX.IMPT.ZS.","Share.of.tariff.lines.with.international.peaks..all.products......TM.TAX.MRCH.IP.ZS.","Tariff.rate..applied..simple.mean..all.products......TM.TAX.MRCH.SM.AR.ZS.","Taxes.on.exports....of.tax.revenue...GC.TAX.EXPT.ZS.","Taxes.on.goods.and.services....of.revenue...GC.TAX.GSRV.RV.ZS.","Taxes.on.income..profits.and.capital.gains....of.revenue...GC.TAX.YPKG.RV.ZS.","Total.tax.and.contribution.rate....of.profit...IC.TAX.TOTL.CP.ZS.","Birth.rate..crude..per.1.000.people...SP.DYN.CBRT.IN.","by","Country.Code...53"
"BTN","Lower Middle-Income","South Asia",2018,"YR2018","15.88854701","..","100","..","..","..","..","..","1992235215","2.729774161","2640.841808","18.895","12.01717","46.57249995","..","275849","0.690916","..","16.01884375","2446674101","3243.231125","71.9","12","..","..","..","..","..","..","..","..","..","..","..","52143814.89","..","..","..","14","274000","..","2.782191332","..","..","..","24.20688874","22.73651508","35.3","17.259","Country.Code","BTN"
"BOL","Low-Income","Latin America & Caribbean",1990,"YR1990","15.35359787","..","..","..","..","..","..","..","4057415632","4.625836974","591.0428284","93.8224","..","79.83397785","354550","1237600","8.399999619","0.305906531","7.23622456","4867582620","709.0596725","56.3","..","..","..","..","..","..","0.838648581","5757.19","3267.297","1437.464","0","22435.9","50658343.13","192645.695","14607.045","0","41.81333333","..","..","13.00223714","..","..","..","34.58342493","4.541657507","..","35.336","Country.Code","BOL"
"BOL","Low-Income","Latin America & Caribbean",2000,"YR2000","12.96581268","65.29","69.963045","..","..","..","..","..","7215709280","-0.736297006","857.149322","86.5276","2.80915","75.39043879","371430","1756608","15.341","0.373473676","12.3308029","8397912509","997.5824599","58.8","..","24.49007988","17.00268555","2.76974225","..","..","1.314642306","11067.006","4664.424","5364.821","0","19765.7","160480139","91400.932","11333.662","1.442763585","34.59583333","319000","201000","8.116254373","0","9.23","..","50.42090924","7.090287237","..","30.314","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2010,"YR2010","10.38990599","76.55","88.0331955","..","..","..","..","..","15506968475","6.558854702","1543.198446","76.5038","4.33926","68.36910883","375160","1781340","11.23659598","0.427622184","..","19649631451","1955.461557","65","49","60.57036972","38.79589462","3.700583696","..","..","1.512986598","15203.382","7986.726","5848.865","0","22775.9","364713613.3","102900.5156","9541.769","22.4","9.909927149","679000","604000","..","12.26579","9.76","..","..","..","80","25.008","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2011,"YR2011","9.769586238","77.59","88.335943","28.02913284","36.70606024","13.82412465","7.999924299","..","18213748143","3.744024731","1783.396669","74.6964","6.02476","67.55259564","375570","2125912.527","17.41246171","0.424754679","..","23963033588","2346.33717","65","49","71.82089996","45.45362854","5.725254059","..","..","1.580913906","16145.801","8463.436","6178.895","0","23003.659","407273699.6","620981.9555","9637.18669","30","10.91539234","711000","775000","..","17.47509","9.09","..","..","..","80","24.548","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2012,"YR2012","9.812162161","78.52","90.387375","..","36.13329724","13.49740635","7.758093205","..","20201205496","4.52585514","1946.602062","72.889","3.50823","66.7754539","376510","2206069.761","12.30031495","0.426106963","..","27084497540","2609.880819","68.1","49","79.26044464","53.57231522","6.14612627","..","..","1.810942546","18793.375","10252.932","7036.973","0","23231.418","497646154.3","621726.7268","9732.60438","35.34","11.13494786","798000","788000","..","12.00555","9.29","..","..","..","83.4","24.1","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2013,"YR2013","9.966979415","79.5","89.505686","..","..","..","..","..","22682917647","4.497447636","2151.594446","71.2912","4.43794","66.00896372","377380","2027888","7.993202","0.42741788","..","30659338784","2908.200085","68.1","49","96.17432404","62.36410904","5.798835754","..","..","1.794477165","18918.053","10091.584","7091.978","0","..","525028252.4","..","..","36.99","11.05139928","798000","837000","..","18.20892","9.93","..","..","..","83.7","23.661","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2014,"YR2014","9.740217328","80.45","90.038729","41.7967186","34.44450307","12.81119014","7.623784624","..","24754000359","2.281369557","2312.049788","69.6934","8.37771","65.21074463","377020","3563043.583","8.780725577","0.417502723","..","32996188133","3081.878834","76.9","49","115.3509979","63.93077087","4.913819313","..","..","1.90636432","20410.522","10623.299","7854.714","0","..","594481223.3","..","..","34.6","9.694228216","871000","932000","..","18.55166","10.04","..","..","..","83.7","23.233","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2015,"YR2015","10.23949424","62.55","91.522822","..","..","..","..","..","26217996026","3.056358355","2412.019068","68.0956","10.76599","64.36850004","376610","4115271","9.934797486","0.407461823","..","33000198263","3035.972215","76.9","49","132.5104675","62.85874939","6.195678234","..","..","..","..","..","..","..","..","653010636.7","..","..","35.56227065","8.073253797","882000","965000","..","18.43832","10.05","..","..","..","83.7","22.821","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2016,"YR2016","11.17187546","64","91.8","..","..","..","..","..","27515223833","5.394078821","2494.170617","66.4978","12.81904","63.62346387","376850","3678739","9.008756313","0.403650787","..","33941126194","3076.658949","82.5","45","138.0803833","68.03813934","6.898799419","..","..","..","..","..","..","..","..","713419833.4","..","..","39.6975146","7.952026061","961000","940000","..","18.43294","10.05","..","..","..","83.7","22.433","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2017,"YR2017","11.58933645","..","91.8","54.405056","..","..","..","..","29287943895","3.67234519","2616.664516","64.9","14.52396","62.81474036","..","4053427.35","9.48554382","..","..","37508642258","3351.124053","82.5","41","150.9491272","64.25061798","5.07484293","..","..","..","..","..","..","..","..","785117687.6","..","..","43.83227607","8.109892032","1109000","997000","..","20.10099","10.33","..","..","..","83.7","22.076","Country.Code","BOL"
"BOL","Lower Middle-Income","Latin America & Caribbean",2018,"YR2018","11.48192402","..","95.5853653","..","..","..","..","..","31007778974","3.539259036","2731.20683","63.9042","13.46808","61.98396703","..","4122113","13.7284774","..","..","40287647757","3548.59014","82.5","39.5","..","..","..","..","..","..","..","..","..","..","..","868792539.7","..","..","44.28614216","8.037242527","1142000","1060000","..","12.20401","9.95","..","..","..","83.7","21.75","Country.Code","BOL"
"BIH","Uncategorized","Europe & Central Asia",1990,"YR1990","..","..","..","..","..","..","..","..","..","..","..","30.0996","..","44.39388783","..","..","..","..","..","..","..","58.1","..","..","..","..","..","..","..","..","..","..","..","4589.45","..","31318.60314","1259.7501","0","..","..","..","..","..","..","..","..","..","..","14.844","Country.Code","BIH"
"BIH","Lower Middle-Income","Europe & Central Asia",2000,"YR2000","8.903610232","38.07","100","..","..","..","..","..","5783887147","..","1541.88637","21.4168","..","46.38558519","21300","69142","0.576","0.266583066","..","5505887894","1467.776477","63.8","..","60.25684357","44.75095749","8.022780418","..","..","3.67562599","13787.92","3303.967","458.375","9717.55","2671.65","199935494.6","22492.9083","1672.1183","1.08296075","16.00216667","171000","..","..","..","..","..","..","..","..","10.983","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2010,"YR2010","6.796760081","54.24","100","..","..","..","..","..","15282639717","-1.843065744","4124.343597","13.7102","..","42.24078432","21440","56485.16182","0.001339148","0.270950637","19.68567609","17176781337","4635.517779","78.8","109","283.0357666","126.52285","6.325238705","..","..","5.741760834","21275.934","4462.739","458.375","15885.444","3078.6","510387936.4","25619.33132","1101.7059","42.75","7.888333333","365000","..","0.001336181","2.638101","3.76","..","44.85980603","6.396708028","22.2","9.256","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2011,"YR2011","6.757745777","55.89","99.70578055","56.21160889","..","..","..","..","16220332285","-2.270856011","4430.362462","12.8836","..","42.33920443","21510","40182.43977","0.001071318","0.274502038","20.30566528","18644723861","5092.551943","81.9","85","316.8863525","137.8026428","8.837222099","..","..","6.5243639","23886.838","4422.402","520.714","18500.015","3109.386","602539377.5","26405.84412","1112.722959","43.88768653","7.431666667","392000","..","..","7.870423","3.37","..","44.87915307","6.616589473","23.6","9.188","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2012,"YR2012","6.13767227","57.44","100","..","..","..","..","..","14755540945","-2.945948976","4093.108336","12.057","..","42.24707937","21560","24874.08963","0.000781858","0.278226849","20.47753979","17226849297","4778.636088","81.9","82","307.2321472","131.8739471","8.50306797","..","..","6.174441854","22258.69","4110.707","480.377","17249.568","3140.172","589407250","27108.4002","1123.740018","45.06450043","7.328916667","439000","..","..","1.861004","3.15","..","44.58028282","6.717725195","23.6","9.087","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2013,"YR2013","6.841390006","58.82","99.5","..","..","..","..","..","15735042652","2.732263826","4441.658794","11.574","..","42.04300097","21610","15000","0.000528","0.284818657","19.75154464","18178503835","5131.394506","81.9","82","331.4609375","139.5755157","6.72518301","..","..","6.187911438","21921.326","4008.031","374.034","17099.221","..","608377378","..","..","48.52131417","7.036048111","529000","..","..","7.322891","2.99","..","43.86051135","6.861768205","22.2","8.963","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2014,"YR2014","5.951059096","60.38","100","52.68502808","..","..","..","..","15763248666","0.545528845","4526.932184","11.091","..","41.99513104","21570","36636","0.000408","0.288905788","19.77790156","18558343508","5329.635045","81.9","82","346.0220642","143.8332825","2.28271842","..","..","6.384938819","22233.021","4096.039","348.365","17374.246","..","647563718.4","..","..","49.91773243","6.641508639","536000","..","..","7.959148","3.1","..","42.97792421","6.486013561","23.3","8.818","Country.Code","BIH"
"BIH","Lower Middle-Income","Europe & Central Asia",2015,"YR2015","6.238164176","62.22","99.7","..","34.08450888","32.45149511","13.80217349","..","13735803103","4.55549204","4005.353506","10.608","..","42.29229545","21760","7071","0.000087","0.298014703","19.93421709","16211540686","4727.277381","81.9","82","303.4172668","124.7154999","0","..","..","..","..","..","..","..","..","710248741.2","..","..","52.6","5.78888799","678000","..","0.000218364","6.430116","2.49","..","44.33091316","6.798757993","23.3","8.655","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2016,"YR2016","6.369381022","63.38","100","..","..","..","..","..","14309622522","4.694180359","4225.780933","10.125","..","42.85635336","22090","..","..","0.302988512","19.95149151","16913330694","4994.68314","81.9","80","315.2027588","128.6224976","0","..","..","..","..","..","..","..","..","779627728.2","..","..","60.25653543","5.238166838","778000","..","0.066131986","6.804557","2.6","..","44.2670447","7.47328101","22.6","8.477","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2017,"YR2017","5.601857227","..","100","58.84349823","..","..","..","..","15330527009","4.046505215","4574.191707","9.642","..","43.97906681","..","..","..","..","20.25933741","18080118128","5394.59122","85","80","324.5528564","135.887619","0","..","..","..","..","..","..","..","..","854097467","..","..","64.89197728","4.379581433","923000","..","0.00015536","7.397465","2.88","..","43.55386562","8.226837147","23.7","8.293","Country.Code","BIH"
"BIH","Upper Middle-Income","Europe & Central Asia",2018,"YR2018","5.894296465","..","100","..","..","..","..","..","17190567604","5.24361262","5171.761372","9.149","..","45.42609123","..","..","..","..","20.46269267","20161865419","6065.672708","88.1","80","..","..","..","..","..","..","..","..","..","..","..","954368368.9","..","..","70.12013504","3.790281369","1053000","..","0.000130256","1.968317","2.95","..","43.55882787","8.438846331","23.7","8.111","Country.Code","BIH"
"BWA","Lower Middle-Income","Sub-Saharan Africa",1990,"YR1990","4.526150858","..","..","..","..","..","..","..","3201998404","13.53756534","2488.427024","105.9442","17.93601","93.24142488","260210","101300","3.099999905","0.326402208","27.50161294","3790567052","2945.83204","25","..","..","..","..","..","..","2.100304176","2702.579","953.42","0","1749.159","6074.01","23780381.46","13373.085","5394.465","0","7.875","..","..","24.65416523","..","..","0.022686142","1.89483529","37.59396464","..","34.932","Country.Code","BWA"
"BWA","Lower Middle-Income","Sub-Saharan Africa",2000,"YR2000","2.794699789","45.12","27.27746582","..","..","..","..","..","4763588642","4.262878806","2898.734306","59.1762","3.16921","72.14535627","259510","163909","0.267","0.212981658","..","5788329609","3522.308678","40.6","..","106.9861755","55.90065765","32.25572205","..","..","2.300613874","3780.677","1727.157","0","2053.52","3941.21","54822738.02","39682.4972","2497.0872","2.902666622","15.47916667","1104000","..","..","..","..","..","..","..","..","29.302","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2010,"YR2010","2.488037773","57.59","52.68436813","..","..","..","..","..","9237529066","18.86515483","4648.737267","48.354","..","62.03580256","258610","290195","0.121","0.13034037","23.60443208","12786654366","6434.815657","63.8","59","226.2362518","146.7861328","20.05776405","..","..","2.358418906","4686.426","2445.889","0","2112.192","4360.95","112422575.5","81652.2556","2184.8645","6","11.45833333","1973000","..","30.26941324","18.51237","7.77","0.008242069","15.38800991","29.40485486","19.5","27.934","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2011,"YR2011","2.510917511","58.72","53.24","30.26001358","..","..","..","..","12365561405","24.40947123","6135.530978","48.252","..","62.09306871","259260","415864.0844","0.121","0.160761972","23.66745472","15351972230","7617.325094","63.8","40","265.5205994","145.9050598","20.90929222","..","..","2.072396971","4176.713","2592.569","0","1430.13","4404.5595","105356516.9","81891.03615","2206.713145","9","11","..","..","33.90589896","25.85319","7.31","0.005473705","13.30640255","29.30877567","19.5","27.754","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2012,"YR2012","2.695270104","59.92","53.38058853","..","..","..","..","..","12830242437","-2.110337826","6290.719103","48.15","..","62.32828413","258870","415130.021","0.129878467","0.139736638","27.11535993","16067155187","7877.79035","63.8","40","304.6379089","145.8741608","21.7716713","..","..","2.074828234","4231.718","2746.583","0","1301.785","4448.169","112055348.7","82110.27676","2228.56179","16","11","1614000","..","47.71822813","16.42199","7.01","0.00758599","13.31020765","24.01222165","25.4","27.524","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2013,"YR2013","2.298528876","61.05","53.69979477","..","..","..","..","..","11198138280","7.3506855","5429.305612","47.7322","..","62.66821563","258790","270996","0.141492","0.134300686","25.60989266","14901750765","7224.965172","63.8","41","278.5820313","118.6756439","38.51146698","..","..","2.535297323","5229.142","2885.929","0","2159.863","..","145123141.7","..","..","30","10.18923333","1544000","..","41.08681552","18.77437","4.59","0.00708204","10.56783651","27.9464898","25.3","27.231","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2014,"YR2014","2.087683863","62.12","55.89428711","51.96456909","..","..","..","..","12362518416","8.482383044","5919.005817","47.3144","..","63.00240373","260010","205992","0.107736","0.191035778","25.79128205","16250750259","7780.638385","63.8","48","284.6654053","101.4765015","33.35283279","..","..","3.367451334","7033.306","3003.273","0","3846.683","..","204853572.8","..","..","36.74474744","9","1966000","..","41.70761013","26.93761","7.03","0.004093424","10.7320645","28.44073826","25.1","26.87","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2015,"YR2015","2.201055274","63.15","58.1154747","..","..","..","..","..","11172855090","0.638259631","5268.435326","46.8966","..","63.27379701","258615.9961","226549","..","0.12241149","24.68749465","14420604206","6799.875234","63.8","48","253.2688904","94.23914337","26.27711868","..","..","..","..","..","..","..","..","207960278.5","..","..","37.31205037","7.95","1528000","..","..","28.44274","7.61","..","13.13975892","28.4386936","25.1","26.44","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2016,"YR2016","2.049745788","64.08","60.35446548","..","..","..","..","..","11825789727","8.726317218","5475.044597","46.4788","..","63.05635933","258615.9961","254396","..","0.120188304","20.85072312","15646316818","7243.852997","63.8","48","257.197113","107.5304489","21.90439415","..","..","..","..","..","..","..","..","224058576.5","..","..","39.36299738","7.3","1574000","..","..","29.10993","8.34","..","12.11888327","29.27691997","25.1","25.943","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2017,"YR2017","1.98985636","..","62.60235214","51.03245544","..","..","..","..","13310590862","-0.702809687","6036.198743","46.061","..","62.66955742","..","223673","0.14564","..","22.1454406","17405538618","7893.210108","63.8","48","352.5202637","68.62520599","44.7838707","..","..","..","..","..","..","..","..","240071716.6","..","..","47","6.875","1623000","..","44.79038507","14.9441","4.07","0.005465797","14.52496479","24.45951332","25.1","25.396","Country.Code","BWA"
"BWA","Upper Middle-Income","Sub-Saharan Africa",2018,"YR2018","1.99839373","..","64.85172272","..","..","..","..","..","13953371367","0.480517718","6190.147031","45.358","..","62.17130491","..","253417","0.113606","..","19.59965976","18616018903","8258.641666","63.8","48","..","..","..","..","..","..","..","..","..","..","..","262464112.2","..","..","..","6.5","..","..","39.73957894","8.708595","3.21","0.004245762","13.90494552","30.09868926","25.1","24.821","Country.Code","BWA"
